data_point,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
1406,0.0,10.000000000000014,0.0,0.0,0.49090375361514077,0.8712138111201895,0.46612415935589413,0.43431203310947014,0.7707796870449295
1407,0.0,10.000000000000014,0.0,0.0,0.4893824517488462,0.8720692724321206,0.46612415935589413,0.4329661079629258,0.771536530191667
1408,0.0,10.000000000000014,0.0,0.0,0.4878596591387326,0.8729220772698097,0.46612415935589413,0.4316188639265296,0.7722910231043302
1409,0.0,10.000000000000014,0.0,0.0,0.48633538042349045,0.8737722230354653,0.46612415935589413,0.43027030510422054,0.7730431634846026
1410,0.0,10.000000000000014,0.0,0.0,0.48480962024633695,0.8746197071393959,0.46612415935589413,0.4289204356039427,0.7737929490413343
1411,0.0,10.000000000000014,0.0,0.0,0.4832823832550023,0.8754645270000179,0.46612415935589413,0.42756925953763264,0.7745403774905486
1412,0.0,10.000000000000014,0.0,0.0,0.4817536741017152,0.8763066800438636,0.46612415935589413,0.426216781021207,0.7752854465554486
1413,0.0,10.000000000000014,0.0,0.0,0.4802234974431888,0.8771461637055888,0.46612415935589413,0.4248630041745499,0.776028153966425
1414,0.0,9.999999999999696,0.0,0.0,0.47869185794060676,0.8779829754279805,0.46612415935589413,0.4235079331215005,0.7767684974610618
1415,0.0,10.000000000000014,0.0,0.0,0.4771587602596084,0.8788171126619654,0.46612415935589413,0.42215157198984,0.7775064747841448
1416,0.0,10.000000000000014,0.0,0.0,0.4756242090702752,0.8796485728666166,0.46612415935589413,0.4207939249112797,0.7782420836876668
1417,0.0,10.000000000000014,0.0,0.0,0.47408820904711624,0.880477353509162,0.46612415935589413,0.4194349960214482,0.7789753219308354
1418,0.0,10.000000000000014,0.0,0.0,0.47255076486905395,0.8813034520649923,0.46612415935589413,0.4180747894598784,0.7797061872800801
1419,0.0,10.000000000000014,0.0,0.0,0.47101188121940996,0.8821268660176678,0.46612415935589413,0.41671330936999545,0.780434677509058
1420,0.0,10.000000000000014,0.0,0.0,0.46947156278589075,0.882947592858927,0.46612415935589413,0.4153505598991039,0.7811607903986617
1421,0.0,10.000000000000014,0.0,0.0,0.46792981426057334,0.8837656300886935,0.46612415935589413,0.41398654519837486,0.7818845237370253
1422,0.0,10.000000000000014,0.0,0.0,0.46638664033989113,0.8845809752150839,0.46612415935589413,0.4126212694228336,0.7826058753195316
1423,0.0,10.000000000000014,0.0,0.0,0.46484204572461957,0.8853936257544159,0.46612415935589413,0.4112547367313471,0.7833248429488187
1424,0.0,10.000000000000014,0.0,0.0,0.46329603511986167,0.8862035792312147,0.46612415935589413,0.4098869512866108,0.7840414244347862
1425,0.0,10.000000000000014,0.0,0.0,0.46174861323503386,0.8870108331782217,0.46612415935589413,0.4085179172551364,0.7847556175946028
1426,0.0,10.000000000000014,0.0,0.0,0.4601997847838516,0.8878153851364013,0.46612415935589413,0.40714763880723903,0.7854674202527123
1427,0.0,10.000000000000014,0.0,0.0,0.4586495544843149,0.8886172326549489,0.46612415935589413,0.40577612011702435,0.7861768302408404
1428,0.0,10.000000000000014,0.0,0.0,0.4570979270586941,0.8894163732912975,0.46612415935589413,0.4044033653623763,0.7868838453980012
1429,0.0,10.000000000000014,0.0,0.0,0.4555449072335155,0.8902128046111265,0.46612415935589413,0.4030293787249438,0.7875884635705037
1430,0.0,10.000000000000014,0.0,0.0,0.45399049973954675,0.8910065241883679,0.46612415935589413,0.4016541643901286,0.7882906826119592
1431,0.0,9.999999999999696,0.0,0.0,0.4524347093117827,0.8917975296052141,0.46612415935589413,0.4002777265470719,0.7889905003832863
1432,0.0,10.000000000000014,0.0,0.0,0.45087754068943076,0.8925858184521255,0.46612415935589413,0.3989000693886421,0.7896879147527189
1433,0.0,10.000000000000014,0.0,0.0,0.4493189986158966,0.8933713883278376,0.46612415935589413,0.39752119711142186,0.790382923595812
1434,0.0,10.000000000000014,0.0,0.0,0.44775908783876966,0.8941542368393682,0.46612415935589413,0.3961411139156953,0.7910755247954478
1435,0.0,10.000000000000014,0.0,0.0,0.44619781310980877,0.8949343616020251,0.46612415935589413,0.3947598240054351,0.7917657162418432
1436,0.0,10.000000000000014,0.0,0.0,0.44463517918492745,0.8957117602394129,0.46612415935589413,0.3933773315882899,0.7924534958325552
1437,0.0,10.000000000000014,0.0,0.0,0.4430711908241797,0.8964864303834406,0.46612415935589413,0.3919936408755714,0.793138861472488
1438,0.0,10.000000000000014,0.0,0.0,0.44150585279174515,0.8972583696743285,0.46612415935589413,0.39060875608224144,0.793821811073899
1439,0.0,10.000000000000014,0.0,0.0,0.4399391698559151,0.8980275757606156,0.46612415935589413,0.3892226814268993,0.7945023425564052
1440,0.0,10.000000000000014,0.0,0.0,0.4383711467890774,0.898794046299167,0.46612415935589413,0.3878354211317688,0.7951804538469898
1441,0.0,10.000000000000014,0.0,0.0,0.43680178836770217,0.8995577789551803,0.46612415935589413,0.3864469794226852,0.7958561428800079
1442,0.0,10.000000000000014,0.0,0.0,0.43523109937232746,0.9003187714021935,0.46612415935589413,0.38505736052908296,0.7965294075971939
1443,0.0,10.000000000000014,0.0,0.0,0.43365908458754426,0.9010770213220916,0.46612415935589413,0.3836665686839821,0.7972002459476666
1444,0.0,10.000000000000014,0.0,0.0,0.43208574880198225,0.9018325264051138,0.46612415935589413,0.3822746081239758,0.797868655887936
1445,0.0,10.000000000000014,0.0,0.0,0.4305110968082951,0.9025852843498606,0.46612415935589413,0.3808814830892173,0.7985346353819095
1446,0.0,10.000000000000014,0.0,0.0,0.4289351334031458,0.9033352928633008,0.46612415935589413,0.3794871978234072,0.7991981824008981
1447,0.0,10.000000000000014,0.0,0.0,0.42735786338719234,0.9040825496607784,0.46612415935589413,0.37809175657378,0.7998592949236224
1448,0.0,10.000000000000014,0.0,0.0,0.4257792915650726,0.9048270524660196,0.46612415935589413,0.37669516359109195,0.8005179709362192
1449,0.0,10.000000000000014,0.0,0.0,0.42419942274539013,0.9055687990111396,0.46612415935589413,0.37529742312960734,0.801174208432247
1450,0.0,10.000000000000014,0.0,0.0,0.4226182617406994,0.9063077870366499,0.46612415935589413,0.3738985394470861,0.8018280054126924
1451,0.0,10.000000000000014,0.0,0.0,0.42103581336749096,0.907044014291465,0.46612415935589413,0.3724985168047705,0.8024793598859769
1452,0.0,10.000000000000014,0.0,0.0,0.41945208244617704,0.9077774785329087,0.46612415935589413,0.37109735946737227,0.8031282698679613
1453,0.0,10.000000000000014,0.0,0.0,0.4178670738010767,0.9085081775267219,0.46612415935589413,0.3696950717030597,0.8037747333819536
1454,0.0,10.000000000000014,0.0,0.0,0.4162807922604011,0.9092361090470685,0.46612415935589413,0.3682916577834445,0.8044187484587135
1455,0.0,10.000000000000014,0.0,0.0,0.41469324265623897,0.9099612708765432,0.46612415935589413,0.3668871219835689,0.8050603131364599
1456,0.0,10.000000000000014,0.0,0.0,0.4131044298245417,0.9106836608061771,0.46612415935589413,0.36548146858189245,0.805699425460875
1457,0.0,9.999999999999696,0.0,0.0,0.41151435860510877,0.9114032766354453,0.46612415935589413,0.3640747018602793,0.8063360834851122
1458,0.0,10.000000000000014,0.0,0.0,0.40992303384157275,0.9121201161722731,0.46612415935589413,0.36266682610398465,0.8069702852698005
1459,0.0,10.000000000000014,0.0,0.0,0.4083304603813849,0.9128341772330428,0.46612415935589413,0.36125784560164237,0.8076020288830513
1460,0.0,10.000000000000014,0.0,0.0,0.40673664307580015,0.9135454576426009,0.46612415935589413,0.35984776464525137,0.8082313124004641
1461,0.0,10.000000000000014,0.0,0.0,0.4051415867798625,0.9142539552342638,0.46612415935589413,0.3584365875301629,0.8088581339051323
1462,0.0,10.000000000000014,0.0,0.0,0.40354529635239,0.9149596678498249,0.46612415935589413,0.357024318555067,0.8094824914876486
1463,0.0,10.000000000000014,0.0,0.0,0.4019477766559601,0.9156625933395611,0.46612415935589413,0.35561096202198,0.8101043832461117
1464,0.0,10.000000000000014,0.0,0.0,0.4003490325568949,0.9163627295622396,0.46612415935589413,0.354196522236231,0.8107238072861312
1465,0.0,10.000000000000014,0.0,0.0,0.39874906892524614,0.917060074385124,0.46612415935589413,0.35278100350644886,0.8113407617208345
1466,0.0,10.000000000000014,0.0,0.0,0.39714789063478056,0.9177546256839811,0.46612415935589413,0.35136441014454917,0.811955244670871
1467,0.0,10.000000000000014,0.0,0.0,0.3955455025629649,0.9184463813430872,0.46612415935589413,0.34994674646572094,0.8125672542644193
1468,0.0,10.000000000000014,0.0,0.0,0.3939419095909511,0.9191353392552345,0.46612415935589413,0.3485280167884136,0.8131767886371919
1469,0.0,10.000000000000014,0.0,0.0,0.3923371166035614,0.9198214973217377,0.46612415935589413,0.34710822543432374,0.8137838459324415
1470,0.0,10.000000000000014,0.0,0.0,0.3907311284892737,0.9205048534524404,0.46612415935589413,0.3456873767283822,0.8143884243009663
1471,0.0,10.000000000000014,0.0,0.0,0.38912395014020623,0.9211854055657213,0.46612415935589413,0.3442654749987404,0.8149905219011155
1472,0.0,9.999999999999696,0.0,0.0,0.387515586452103,0.9218631515885005,0.46612415935589413,0.3428425245767577,0.8155901368987957
1473,0.0,10.000000000000014,0.0,0.0,0.38590604232431863,0.9225380894562464,0.46612415935589413,0.3414185297969877,0.8161872674674755
1474,0.0,10.000000000000014,0.0,0.0,0.3842953226598037,0.9232102171129809,0.46612415935589413,0.3399934949971656,0.8167819117881916
1475,0.0,10.000000000000014,0.0,0.0,0.3826834323650898,0.9238795325112867,0.46612415935589413,0.33856742451819455,0.8173740680495544
1476,0.0,10.000000000000014,0.0,0.0,0.3810703763502741,0.9245460336123131,0.46612415935589413,0.33714032270413247,0.8179637344477532
1477,0.0,10.000000000000014,0.0,0.0,0.3794561595290051,0.9252097183857821,0.46612415935589413,0.335712193902179,0.8185509091865617
1478,0.0,10.000000000000014,0.0,0.0,0.3778407868184671,0.9258705848099947,0.46612415935589413,0.33428304246266216,0.819135590477344
1479,0.0,10.000000000000014,0.0,0.0,0.3762242631393656,0.9265286308718373,0.46612415935589413,0.33285287273902503,0.8197177765390594
1480,0.0,10.000000000000014,0.0,0.0,0.374606593415912,0.9271838545667874,0.46612415935589413,0.3314216890878127,0.8202974655982683
1481,0.0,10.000000000000014,0.0,0.0,0.3729877825758089,0.92783625389892,0.46612415935589413,0.3299894958686587,0.8208746558891372
1482,0.0,10.000000000000014,0.0,0.0,0.3713678355502348,0.9284858268809135,0.46612415935589413,0.32855629744427206,0.8214493456534444
1483,0.0,10.000000000000014,0.0,0.0,0.3697467572738293,0.9291325715340562,0.46612415935589413,0.3271220981804236,0.8220215331405852
1484,0.0,10.000000000000014,0.0,0.0,0.3681245526846779,0.9297764858882515,0.46612415935589413,0.32568690244593307,0.8225912166075774
1485,0.0,10.000000000000014,0.0,0.0,0.36650122672429725,0.9304175679820246,0.46612415935589413,0.3242507146126556,0.8231583943190661
1486,0.0,10.000000000000014,0.0,0.0,0.3648767843376196,0.9310558158625283,0.46612415935589413,0.32281353905546833,0.8237230645473299
1487,0.0,10.000000000000014,0.0,0.0,0.3632512304729783,0.931691227585549,0.46612415935589413,0.3213753801522573,0.8242852255722852
1488,0.0,10.000000000000014,0.0,0.0,0.36162457008209226,0.9323238012155122,0.46612415935589413,0.31993624228390394,0.824844875681492
1489,0.0,10.000000000000014,0.0,0.0,0.3599968081200512,0.932953534825489,0.46612415935589413,0.3184961298342718,0.8254020131701592
1490,0.0,10.000000000000014,0.0,0.0,0.3583679495453002,0.9335804264972017,0.46612415935589413,0.317055047190193,0.8259566363411492
1491,0.0,10.000000000000014,0.0,0.0,0.35673799931962513,0.9342044743210295,0.46612415935589413,0.31561299874145543,0.8265087435049837
1492,0.0,10.000000000000014,0.0,0.0,0.355106962408137,0.9348256763960144,0.46612415935589413,0.3141699888807886,0.8270583329798485
1493,0.0,10.000000000000014,0.0,0.0,0.3534748437792571,0.9354440308298674,0.46612415935589413,0.31272602200385086,0.827605403091599
1494,0.0,10.000000000000014,0.0,0.0,0.3518416484047018,0.9360595357389733,0.46612415935589413,0.3112811025092157,0.8281499521737643
1495,0.0,10.000000000000014,0.0,0.0,0.3502073812594674,0.9366721892483977,0.46612415935589413,0.3098352347983584,0.8286919785675538
1496,0.0,10.000000000000014,0.0,0.0,0.3485720473218152,0.9372819894918916,0.46612415935589413,0.308388423275643,0.829231480621861
1497,0.0,10.000000000000014,0.0,0.0,0.3469356515732558,0.9378889346118977,0.46612415935589413,0.306940672348308,0.8297684566932692
1498,0.0,10.000000000000014,0.0,0.0,0.3452981989985346,0.9384930227595559,0.46612415935589413,0.30549198642645414,0.8303029051460558
1499,0.0,10.000000000000014,0.0,0.0,0.343659694585616,0.9390942520947091,0.46612415935589413,0.3040423699230297,0.8308348243521985
1500,0.0,10.000000000000014,0.0,0.0,0.34202014332566866,0.9396926207859084,0.46612415935589413,0.30259182725381806,0.8313642126913791
1501,0.0,10.000000000000014,0.0,0.0,0.34037955021305005,0.940288127010419,0.46612415935589413,0.30114036283742374,0.8318910685509887
1502,0.0,9.999999999999696,0.0,0.0,0.33873792024529137,0.9408807689542255,0.46612415935589413,0.2996879810952591,0.8324153903261331
1503,0.0,10.000000000000014,0.0,0.0,0.3370952584230821,0.941470544812038,0.46612415935589413,0.2982346864515308,0.8329371764196374
1504,0.0,10.000000000000014,0.0,0.0,0.335451569750255,0.9420574527872967,0.46612415935589413,0.2967804833332262,0.8334564252420504
1505,0.0,10.000000000000014,0.0,0.0,0.3338068592337709,0.9426414910921784,0.46612415935589413,0.2953253761701004,0.8339731352116504
1506,0.0,10.000000000000014,0.0,0.0,0.3321611318837033,0.943222657947601,0.46612415935589413,0.2938693693946621,0.834487304754449
1507,0.0,10.000000000000014,0.0,0.0,0.330514392713223,0.9438009515832294,0.46612415935589413,0.2924124674421605,0.8349989323041966
1508,0.0,10.000000000000014,0.0,0.0,0.32886664673858323,0.9443763702374811,0.46612415935589413,0.2909546747505715,0.8355080163023872
1509,0.0,10.000000000000014,0.0,0.0,0.32721789897910386,0.9449489121575309,0.46612415935589413,0.2894959957605845,0.8360145551982624
1510,0.0,10.000000000000014,0.0,0.0,0.32556815445715664,0.9455185755993168,0.46612415935589413,0.2880364349155887,0.836518547448817
1511,0.0,10.000000000000014,0.0,0.0,0.3239174181981494,0.9460853588275453,0.46612415935589413,0.2865759966616596,0.8370199915188032
1512,0.0,10.000000000000014,0.0,0.0,0.322265695230511,0.9466492601156964,0.46612415935589413,0.28511468544754526,0.8375188858807354
1513,0.0,9.999999999999696,0.0,0.0,0.32061299058567627,0.9472102777460288,0.46612415935589413,0.2836525057246532,0.8380152290148948
1514,0.0,10.000000000000014,0.0,0.0,0.31895930929807,0.9477684100095857,0.46612415935589413,0.28218946194703637,0.8385090194093341
1515,0.0,10.000000000000014,0.0,0.0,0.31730465640509214,0.9483236552061993,0.46612415935589413,0.2807255585713799,0.8390002555598822
1516,0.0,10.000000000000014,0.0,0.0,0.31564903694710245,0.9488760116444965,0.46612415935589413,0.27926080005698717,0.8394889359701486
1517,0.0,10.000000000000014,0.0,0.0,0.31399245596740494,0.9494254776419039,0.46612415935589413,0.2777951908657669,0.8399750591515281
1518,0.0,10.000000000000014,0.0,0.0,0.31233491851223255,0.9499720515246525,0.46612415935589413,0.27632873546221864,0.840458623623205
1519,0.0,10.000000000000014,0.0,0.0,0.3106764296307318,0.9505157316277837,0.46612415935589413,0.27486143831342,0.8409396279121581
1520,0.0,10.000000000000014,0.0,0.0,0.3090169943749474,0.9510565162951535,0.46612415935589413,0.2733933038890125,0.841418070553165
1521,0.0,10.000000000000014,0.0,0.0,0.30735661779980705,0.9515944038794382,0.46612415935589413,0.27192433666118826,0.8418939500888064
1522,0.0,10.000000000000014,0.0,0.0,0.30569530496310565,0.9521293927421387,0.46612415935589413,0.27045454110467615,0.8423672650694708
1523,0.0,10.000000000000014,0.0,0.0,0.30403306092549026,0.9526614812535863,0.46612415935589413,0.2689839216967284,0.8428380140533585
1524,0.0,10.000000000000014,0.0,0.0,0.30236989075044446,0.953190667792947,0.46612415935589413,0.2675124829171067,0.8433061956064866
1525,0.0,10.000000000000014,0.0,0.0,0.3007057995042731,0.9537169507482269,0.46612415935589413,0.26604022924806886,0.8437718083026927
1526,0.0,10.000000000000014,0.0,0.0,0.29904079225608665,0.9542403285162769,0.46612415935589413,0.26456716517435475,0.84423485072364
1527,0.0,10.000000000000014,0.0,0.0,0.29737487407778596,0.9547607995027975,0.46612415935589413,0.26309329518317304,0.8446953214588209
1528,0.0,10.000000000000014,0.0,0.0,0.29570805004404666,0.9552783621223436,0.46612415935589413,0.2616186237641874,0.8451532191055616
1529,0.0,10.000000000000014,0.0,0.0,0.29404032523230395,0.9557930147983301,0.46612415935589413,0.2601431554095026,0.8456085422690267
1530,0.0,10.000000000000014,0.0,0.0,0.2923717047227367,0.9563047559630355,0.46612415935589413,0.2586668946136513,0.8460612895622227
1531,0.0,10.000000000000014,0.0,0.0,0.29070219359825245,0.9568135840576074,0.46612415935589413,0.25718984587357974,0.8465114596060028
1532,0.0,10.000000000000014,0.0,0.0,0.28903179694447156,0.9573194975320672,0.46612415935589413,0.2557120136886346,0.846959051029071
1533,0.0,10.000000000000014,0.0,0.0,0.28736051984971195,0.9578224948453149,0.46612415935589413,0.254233402560549,0.8474040624679863
1534,0.0,10.000000000000014,0.0,0.0,0.2856883674049735,0.9583225744651332,0.46612415935589413,0.25275401699342886,0.8478464925671666
1535,0.0,10.000000000000014,0.0,0.0,0.2840153447039226,0.958819734868193,0.46612415935589413,0.2512738614937393,0.848286339978893
1536,0.0,10.000000000000014,0.0,0.0,0.2823414568428764,0.9593139745400575,0.46612415935589413,0.24979294057029047,0.8487236033633142
1537,0.0,10.000000000000014,0.0,0.0,0.28066670892078777,0.9598052919751869,0.46612415935589413,0.24831125873422447,0.8491582813884501
1538,0.0,10.000000000000014,0.0,0.0,0.2789911060392292,0.9602936856769431,0.46612415935589413,0.24682882049900104,0.8495903727301957
1539,0.0,10.000000000000014,0.0,0.0,0.27731465330237776,0.9607791541575942,0.46612415935589413,0.2453456303803842,0.8500198760723263
1540,0.0,10.000000000000014,0.0,0.0,0.2756373558169991,0.9612616959383189,0.46612415935589413,0.2438616928964282,0.8504467901064999
1541,0.0,10.000000000000014,0.0,0.0,0.2739592186924324,0.9617413095492113,0.46612415935589413,0.24237701256746408,0.8508711135322624
1542,0.0,10.000000000000014,0.0,0.0,0.2722802470405743,0.9622179935292854,0.46612415935589413,0.24089159391608556,0.8512928450570513
1543,0.0,10.000000000000014,0.0,0.0,0.2706004459758636,0.9626917464264788,0.46612415935589413,0.2394054414671354,0.8517119833961989
1544,0.0,9.999999999999696,0.0,0.0,0.2689198206152657,0.9631625667976582,0.46612415935589413,0.2379185597476918,0.8521285272729373
1545,0.0,10.000000000000014,0.0,0.0,0.26723837607825685,0.963630453208623,0.46612415935589413,0.2364309532870542,0.8525424754184014
1546,0.0,10.000000000000014,0.0,0.0,0.2655561174868088,0.9640954042341101,0.46612415935589413,0.23494262661673002,0.8529538265716338
1547,0.0,10.000000000000014,0.0,0.0,0.26387304996537286,0.9645574184577981,0.46612415935589413,0.23345358427042026,0.8533625794795872
1548,0.0,10.000000000000014,0.0,0.0,0.2621891786408647,0.9650164944723114,0.46612415935589413,0.23196383078400626,0.8537687328971294
1549,0.0,10.000000000000014,0.0,0.0,0.26050450864264835,0.9654726308792251,0.46612415935589413,0.23047337069553545,0.8541722855870467
1550,0.0,10.000000000000014,0.0,0.0,0.25881904510252074,0.9659258262890683,0.46612415935589413,0.22898220854520773,0.8545732363200477
1551,0.0,10.000000000000014,0.0,0.0,0.25713279315469617,0.9663760793213293,0.46612415935589413,0.22749034887536163,0.8549715838747667
1552,0.0,10.000000000000014,0.0,0.0,0.2554457579357905,0.9668233886044594,0.46612415935589413,0.22599779623046043,0.8553673270377682
1553,0.0,10.000000000000014,0.0,0.0,0.2537579445848056,0.9672677527758768,0.46612415935589413,0.22450455515707837,0.8557604646035498
1554,0.0,10.000000000000014,0.0,0.0,0.2520693582431136,0.9677091704819712,0.46612415935589413,0.22301063020388665,0.8561509953745463
1555,0.0,10.000000000000014,0.0,0.0,0.2503800040544414,0.9681476403781077,0.46612415935589413,0.22151602592163983,0.8565389181611331
1556,0.0,10.000000000000014,0.0,0.0,0.24868988716485474,0.9685831611286311,0.46612415935589413,0.2200207468631617,0.8569242317816304
1557,0.0,10.000000000000014,0.0,0.0,0.24699901272274286,0.9690157314068695,0.46612415935589413,0.21852479758333163,0.8573069350623059
1558,0.0,10.000000000000014,0.0,0.0,0.24530738587880252,0.9694453498951389,0.46612415935589413,0.21702818263907053,0.8576870268373792
1559,0.0,10.000000000000014,0.0,0.0,0.24361501178602246,0.9698720152847468,0.46612415935589413,0.21553090658932708,0.8580645059490246
1560,0.0,9.999999999999696,0.0,0.0,0.24192189559966773,0.9702957262759965,0.46612415935589413,0.21403297399506388,0.8584393712473755
1561,0.0,10.000000000000014,0.0,0.0,0.24022804247726373,0.9707164815781908,0.46612415935589413,0.21253438941924324,0.8588116215905269
1562,0.0,10.000000000000014,0.0,0.0,0.23853345757858088,0.9711342799096361,0.46612415935589413,0.21103515742681372,0.8591812558445401
1563,0.0,10.000000000000014,0.0,0.0,0.23683814606561868,0.9715491199976461,0.46612415935589413,0.209535282584696,0.8595482728834446
1564,0.0,10.000000000000014,0.0,0.0,0.23514211310259,0.9719610005785463,0.46612415935589413,0.20803476946176896,0.8599126715892432
1565,0.0,10.000000000000014,0.0,0.0,0.2334453638559054,0.9723699203976766,0.46612415935589413,0.2065336226288558,0.860274450851914
1566,0.0,10.000000000000014,0.0,0.0,0.23174790349415733,0.9727758782093966,0.46612415935589413,0.2050318466587101,0.8606336095694149
1567,0.0,10.000000000000014,0.0,0.0,0.2300497371881044,0.9731788727770883,0.46612415935589413,0.2035294461260019,0.860990146647686
1568,0.0,10.000000000000014,0.0,0.0,0.22835087011065572,0.9735789028731603,0.46612415935589413,0.20202642560730377,0.8613440610006535
1569,0.0,10.000000000000014,0.0,0.0,0.22665130743685502,0.9739759672790517,0.46612415935589413,0.20052278968107692,0.861695351550233
1570,0.0,10.000000000000014,0.0,0.0,0.22495105434386498,0.9743700647852352,0.46612415935589413,0.1990185429276571,0.8620440172263324
1571,0.0,10.000000000000014,0.0,0.0,0.22325011601095135,0.9747611941912218,0.46612415935589413,0.19751368992924084,0.8623900569668558
1572,0.0,10.000000000000014,0.0,0.0,0.22154849761946727,0.9751493543055633,0.46612415935589413,0.19600823526987127,0.8627334697177059
1573,0.0,10.000000000000014,0.0,0.0,0.2198462043528375,0.9755345439458566,0.46612415935589413,0.19450218353542445,0.8630742544327881
1574,0.0,10.000000000000014,0.0,0.0,0.2181432413965425,0.9759167619387474,0.46612415935589413,0.19299553931359512,0.863412410074013
1575,0.0,10.000000000000014,0.0,0.0,0.21643961393810285,0.9762960071199334,0.46612415935589413,0.19148830719388285,0.8637479356112998
1576,0.0,10.000000000000014,0.0,0.0,0.21473532716706317,0.9766722783341679,0.46612415935589413,0.1899804917675781,0.8640808300225796
1577,0.0,10.000000000000014,0.0,0.0,0.21303038627497653,0.9770455744352636,0.46612415935589413,0.1884720976277481,0.8644110922937983
1578,0.0,10.000000000000014,0.0,0.0,0.21132479645538862,0.9774158942860959,0.46612415935589413,0.1869631293692231,0.8647387214189197
1579,0.0,10.000000000000014,0.0,0.0,0.20961856290382178,0.9777832367586062,0.46612415935589413,0.185453591588582,0.8650637163999289
1580,0.0,10.000000000000014,0.0,0.0,0.2079116908177593,0.9781476007338057,0.46612415935589413,0.18394348888413867,0.8653860762468344
1581,0.0,10.000000000000014,0.0,0.0,0.2062041853966296,0.9785089851017784,0.46612415935589413,0.1824328258559279,0.8657057999776724
1582,0.0,9.999999999999696,0.0,0.0,0.20449605184179034,0.978867388761685,0.46612415935589413,0.18092160710569127,0.8660228866185089
1583,0.0,10.000000000000014,0.0,0.0,0.2027872953565125,0.9792228106217657,0.46612415935589413,0.1794098372368631,0.8663373352034432
1584,0.0,10.000000000000014,0.0,0.0,0.20107792114596468,0.9795752495993441,0.46612415935589413,0.17789752085455662,0.8666491447746104
1585,0.0,10.000000000000014,0.0,0.0,0.1993679344171972,0.9799247046208296,0.46612415935589413,0.17638466256554983,0.8669583143821842
1586,0.0,10.000000000000014,0.0,0.0,0.19765734037912616,0.9802711746217219,0.46612415935589413,0.1748712669782714,0.8672648430843805
1587,0.0,10.000000000000014,0.0,0.0,0.1959461442425177,0.980614658546613,0.46612415935589413,0.1733573387027868,0.8675687299474597
1588,0.0,10.000000000000014,0.0,0.0,0.19423435121997196,0.9809551553491915,0.46612415935589413,0.17184288235078404,0.8678699740457296
1589,0.0,10.000000000000014,0.0,0.0,0.19252196652590742,0.9812926639922451,0.46612415935589413,0.1703279025355599,0.8681685744615487
1590,0.0,10.000000000000014,0.0,0.0,0.1908089953765448,0.981627183447664,0.46612415935589413,0.16881240387200558,0.8684645302853283
1591,0.0,10.000000000000014,0.0,0.0,0.18909544298989128,0.9819587126964436,0.46612415935589413,0.16729639097659282,0.8687578406155354
1592,0.0,10.000000000000014,0.0,0.0,0.1873813145857246,0.9822872507286887,0.46612415935589413,0.16577986846735984,0.869048504558696
1593,0.0,10.000000000000014,0.0,0.0,0.1856666153855772,0.9826127965436152,0.46612415935589413,0.16426284096389723,0.8693365212293973
1594,0.0,10.000000000000014,0.0,0.0,0.18395135061272014,0.9829353491495543,0.46612415935589413,0.1627453130873338,0.8696218897502906
1595,0.0,10.000000000000014,0.0,0.0,0.18223552549214744,0.9832549075639546,0.46612415935589413,0.1612272894603227,0.869904609252094
1596,0.0,10.000000000000014,0.0,0.0,0.18051914525055995,0.9835714708133859,0.46612415935589413,0.15970877470702707,0.8701846788735946
1597,0.0,10.000000000000014,0.0,0.0,0.17880221511634958,0.9838850379335417,0.46612415935589413,0.15818977345310628,0.8704620977616521
1598,0.0,10.000000000000014,0.0,0.0,0.17708474031958327,0.984195607969242,0.46612415935589413,0.15667029032570157,0.8707368650712002
1599,0.0,10.000000000000014,0.0,0.0,0.17536672609198709,0.9845031799744366,0.46612415935589413,0.155150329953422,0.87100897996525
1600,0.0,10.000000000000014,0.0,0.0,0.1736481776669303,0.984807753012208,0.46612415935589413,0.15362989696633053,0.8712784416148924
1601,0.0,10.000000000000014,0.0,0.0,0.1719291002794095,0.985109326154774,0.46612415935589413,0.1521089959959297,0.8715452491993008
1602,0.0,10.000000000000014,0.0,0.0,0.1702094991660325,0.9854078984834901,0.46612415935589413,0.15058763167514763,0.8718094019057325
1603,0.0,9.999999999999696,0.0,0.0,0.1684893795650026,0.9857034690888535,0.46612415935589413,0.14906580863832392,0.8720708989295328
1604,0.0,10.000000000000014,0.0,0.0,0.16676874671610228,0.9859960370705049,0.46612415935589413,0.14754353152119537,0.8723297394741365
1605,0.0,10.000000000000014,0.0,0.0,0.16504760586067765,0.9862856015372314,0.46612415935589413,0.14602080496088213,0.8725859227510704
1606,0.0,10.000000000000014,0.0,0.0,0.16332596224162227,0.9865721616069694,0.46612415935589413,0.1444976335958734,0.8728394479799556
1607,0.0,10.000000000000014,0.0,0.0,0.16160382110336113,0.9868557164068072,0.46612415935589413,0.14297402206601326,0.8730903143885105
1608,0.0,10.000000000000014,0.0,0.0,0.15988118769183485,0.9871362650729879,0.46612415935589413,0.14144997501248668,0.8733385212125524
1609,0.0,10.000000000000014,0.0,0.0,0.15815806725448353,0.9874138067509114,0.46612415935589413,0.13992549707780536,0.8735840676960003
1610,0.0,10.000000000000014,0.0,0.0,0.15643446504023087,0.9876883405951378,0.46612415935589413,0.1384005929057934,0.8738269530908771
1611,0.0,10.000000000000014,0.0,0.0,0.1547103862994681,0.9879598657693891,0.46612415935589413,0.13687526714157336,0.8740671766573116
